place_geoid,city,state,fiscal_year,population,police_usd,fire_usd,general_expenditure_usd,total_expenditure_usd,police_pct_general,fire_pct_general,police_fire_pct_general,police_flags,fire_flags,record_complete,source,police_real_usd,fire_real_usd,police_real_per_resident,fire_real_per_resident,police_fire_real_per_resident,police_fire_real_rpp_per_resident,real_dollar_base_year
4847892,Mesquite,TX,1995,113631,13190000,9685000,72629000,82295000,18.16,13.33,31.5,,,True,willamette_gfd (no imputation flags published),28653361,21039257,252.16,185.15,437.32,,2025
4847892,Mesquite,TX,1996,111947,15036000,10275000,80037000,90113000,18.79,12.84,31.62,,,True,willamette_gfd (no imputation flags published),31763353,21705803,283.74,193.89,477.63,,2025
4847892,Mesquite,TX,1997,111947,16233000,10961000,90041000,100589000,18.03,12.17,30.2,,,True,willamette_gfd (no imputation flags published),33308481,22490868,297.54,200.91,498.44,,2025
4847892,Mesquite,TX,1998,111947,16855000,11200000,80508000,91107000,20.94,13.91,34.85,,,True,willamette_gfd (no imputation flags published),33809030,22465804,302.01,200.68,502.69,,2025
4847892,Mesquite,TX,1999,114632,15848000,13109000,82800000,93862000,19.14,15.83,34.97,,,True,willamette_gfd (no imputation flags published),31301550,25891723,273.06,225.87,498.93,,2025
4847892,Mesquite,TX,2000,124523,19966000,13204000,95914000,107275000,20.82,13.77,34.58,,,True,willamette_gfd (no imputation flags published),38582917,25515819,309.85,204.91,514.75,,2025
4847892,Mesquite,TX,2001,124523,21016000,14766000,93592000,104985000,22.45,15.78,38.23,,,True,willamette_gfd (no imputation flags published),39291255,27606332,315.53,221.7,537.23,,2025
4847892,Mesquite,TX,2002,124523,21296000,15279000,98687000,111476000,21.58,15.48,37.06,,,True,willamette_gfd (no imputation flags published),38713146,27775082,310.89,223.05,533.94,,2025
4847892,Mesquite,TX,2003,128776,23333000,16288000,107123000,122714000,21.78,15.2,36.99,,,True,willamette_gfd (no imputation flags published),41755953,29148458,324.25,226.35,550.6,,2025
4847892,Mesquite,TX,2004,128776,29511000,17200000,121713000,139007000,24.25,14.13,38.38,,,True,willamette_gfd (no imputation flags published),51635108,30094672,400.97,233.7,634.67,,2025
4847892,Mesquite,TX,2005,129902,24968000,18779000,123644000,141268000,20.19,15.19,35.38,,,True,willamette_gfd (no imputation flags published),42553059,32005122,327.58,246.38,573.96,,2025
4847892,Mesquite,TX,2006,129902,30014000,18951000,130596000,150670000,22.98,14.51,37.49,,,True,willamette_gfd (no imputation flags published),49476688,31239845,380.88,240.49,621.36,,2025
4847892,Mesquite,TX,2007,131447,26970000,21073000,123444000,,21.85,17.07,38.92,,,True,willamette_gfd (no imputation flags published),43069458,33652306,327.66,256.01,583.67,,2025
4847892,Mesquite,TX,2008,131738,30463000,22172000,140881000,,21.62,15.74,37.36,,,True,willamette_gfd (no imputation flags published),47300352,34426793,359.05,261.33,620.38,,2025
4847892,Mesquite,TX,2009,131738,45530000,24205000,166677000,,27.32,14.52,41.84,,,True,willamette_gfd (no imputation flags published),68081099,36193784,516.79,274.74,791.53,780.95,2025
4847892,Mesquite,TX,2010,131738,37313000,23989000,152810000,,24.42,15.7,40.12,,,True,willamette_gfd (no imputation flags published),55993414,35998875,425.04,273.26,698.3,687.81,2025
4847892,Mesquite,TX,2011,131738,32551000,24679000,161654000,,20.14,15.27,35.4,,,True,willamette_gfd (no imputation flags published),48059061,36436655,364.81,276.58,641.39,633.17,2025
4847892,Mesquite,TX,2012,144788,30482000,24365000,164532000,185622000,18.53,14.81,33.34,R,R,True,census_iuf,43627235,34872304,301.32,240.85,542.17,540.93,2025
4847892,Mesquite,TX,2013,144788,32620000,23346000,155688000,178704000,20.95,15.0,35.95,R,R,True,census_iuf,45740658,32736401,315.91,226.1,542.01,537.84,2025
4847892,Mesquite,TX,2014,144788,35664000,24381000,148630000,171504000,24.0,16.4,40.4,R,R,True,census_iuf,49287101,33694168,340.41,232.71,573.12,567.2,2025
4847892,Mesquite,TX,2015,144788,36360000,25003000,151404000,174095000,24.02,16.51,40.53,I,I,True,census_iuf,49446842,34002183,341.51,234.84,576.35,574.99,2025
4847892,Mesquite,TX,2016,144788,37744000,26053000,157009000,,24.04,16.59,40.63,,,True,willamette_gfd (no imputation flags published),51268123,35388099,354.09,244.41,598.5,603.84,2025
4847892,Mesquite,TX,2017,144788,40185000,27905000,170440000,206648000,23.58,16.37,39.95,I,I,True,census_iuf,53903759,37431489,372.29,258.53,630.82,643.44,2025
4847892,Mesquite,TX,2018,144788,41843000,29322000,177034000,214757000,23.64,16.56,40.2,I,I,True,census_iuf,54957005,38511801,379.57,265.99,645.56,647.82,2025
4847892,Mesquite,TX,2019,143949,43204000,30123000,182217000,222693000,23.71,16.53,40.24,I,I,True,census_iuf,55391627,38620544,384.8,268.29,653.09,645.89,2025
4847892,Mesquite,TX,2020,140937,39248000,29529000,194486000,240129000,20.18,15.18,35.36,RS,RS,True,census_iuf,49424107,37185193,350.68,263.84,614.52,594.32,2025
4847892,Mesquite,TX,2021,140937,41519000,31218000,203906000,249713000,20.36,15.31,35.67,I,I,True,census_iuf,51646767,38833035,366.45,275.53,641.99,614.19,2025
4847892,Mesquite,TX,2022,138916,43852000,33018000,236281000,292888000,18.56,13.97,32.53,I,I,True,census_iuf,52101135,39229118,375.05,282.39,657.45,632.38,2025
4847892,Mesquite,TX,2023,147691,45556000,34250000,234129000,286966000,19.46,14.63,34.09,R,R,True,census_iuf,50115102,37677633,339.32,255.11,594.44,574.82,2025
4847892,Mesquite,TX,2024,147899,49147000,36897000,257984000,315188000,19.05,14.3,33.35,I,I,True,census_iuf,51927892,38984749,351.1,263.59,614.69,599.76,2025
1245000,Miami,FL,1967,291688,6197000,4949000,36073000,45824000,17.18,13.72,30.9,,,True,willamette_gfd (no imputation flags published),61576567,49175800,211.1,168.59,379.69,,2025
1245000,Miami,FL,1970,334859,7924000,7563000,45090000,53261000,17.57,16.77,34.35,,,True,willamette_gfd (no imputation flags published),69511617,66344820,207.58,198.13,405.71,,2025
1245000,Miami,FL,1971,334859,9539000,8131000,51809000,60325000,18.41,15.69,34.11,,,True,willamette_gfd (no imputation flags published),79149852,67466972,236.37,201.48,437.85,,2025
1245000,Miami,FL,1972,334859,11291000,8741000,57983000,67818000,19.47,15.08,34.55,,,True,willamette_gfd (no imputation flags published),89754529,69484044,268.04,207.5,475.54,,2025
1245000,Miami,FL,1973,334859,11907000,8872000,57980000,73794000,20.54,15.3,35.84,,,True,willamette_gfd (no imputation flags published),91707543,68332017,273.87,204.06,477.93,,2025
1245000,Miami,FL,1974,353984,16139000,10146000,74673000,81337000,21.61,13.59,35.2,,,True,willamette_gfd (no imputation flags published),117023380,73568326,330.59,207.83,538.42,,2025
1245000,Miami,FL,1975,353984,16814000,11468000,81713000,88879000,20.58,14.03,34.61,,,True,willamette_gfd (no imputation flags published),109800195,74889297,310.18,211.56,521.75,,2025
1245000,Miami,FL,1976,365082,24261000,12806000,104395000,112726000,23.24,12.27,35.51,,,True,willamette_gfd (no imputation flags published),145179538,76632009,397.66,209.9,607.57,,2025
1245000,Miami,FL,1977,365082,26460000,16168000,116860000,126444000,22.64,13.84,36.48,,,True,willamette_gfd (no imputation flags published),149711982,91479340,410.08,250.57,660.65,,2025
1245000,Miami,FL,1978,346716,23320000,16312000,116530000,125056000,20.01,14.0,34.01,,,True,willamette_gfd (no imputation flags published),123889617,86658980,357.32,249.94,607.27,,2025
1245000,Miami,FL,1979,346716,23521000,16841000,147358000,159922000,15.96,11.43,27.39,,,True,willamette_gfd (no imputation flags published),116141431,83157087,334.98,239.84,574.82,,2025
1245000,Miami,FL,1980,346931,23426000,21207000,141161000,155499000,16.6,15.02,31.62,,,True,willamette_gfd (no imputation flags published),103882048,94041945,299.43,271.07,570.5,,2025
1245000,Miami,FL,1981,346931,24784000,20950000,147334000,163491000,16.82,14.22,31.04,,,True,willamette_gfd (no imputation flags published),96832953,81853226,279.11,235.94,515.05,,2025
1245000,Miami,FL,1982,346865,31199000,22769000,196099000,214200000,15.91,11.61,27.52,,,True,willamette_gfd (no imputation flags published),110498346,80641586,318.56,232.49,551.05,,2025
1245000,Miami,FL,1983,382726,40397000,26091000,217184000,235203000,18.6,12.01,30.61,,,True,willamette_gfd (no imputation flags published),134772346,87044713,352.14,227.43,579.57,,2025
1245000,Miami,FL,1984,382726,45075000,29819000,204958000,223699000,21.99,14.55,36.54,,,True,willamette_gfd (no imputation flags published),145698602,96385726,380.69,251.84,632.53,,2025
1245000,Miami,FL,1985,372634,51324000,34351000,225830000,245388000,22.73,15.21,37.94,,,True,willamette_gfd (no imputation flags published),159031786,106439499,426.78,285.64,712.42,,2025
1245000,Miami,FL,1986,373939,56629000,33823000,252514000,274140000,22.43,13.39,35.82,,,True,willamette_gfd (no imputation flags published),169435968,101199610,453.11,270.63,723.74,,2025
1245000,Miami,FL,1987,373939,60608000,35588000,270901000,294780000,22.37,13.14,35.51,,,True,willamette_gfd (no imputation flags published),178032129,104537477,476.1,279.56,755.66,,2025
1245000,Miami,FL,1988,373939,67751000,37023000,304007000,330293000,22.29,12.18,34.46,,,True,willamette_gfd (no imputation flags published),192006692,104923378,513.47,280.59,794.06,,2025
1245000,Miami,FL,1989,371100,70276000,37758000,331176000,359678000,21.22,11.4,32.62,,,True,willamette_gfd (no imputation flags published),191249926,102755062,515.36,276.89,792.25,,2025
1245000,Miami,FL,1990,371100,80402000,41121000,324332000,355389000,24.79,12.68,37.47,,,True,willamette_gfd (no imputation flags published),208748880,106763049,562.51,287.69,850.21,,2025
1245000,Miami,FL,1991,358548,79079000,44422000,312189000,346069000,25.33,14.23,39.56,,,True,willamette_gfd (no imputation flags published),194789063,109421208,543.27,305.18,848.45,,2025
1245000,Miami,FL,1992,358548,87582000,45545000,323861000,358865000,27.04,14.06,41.11,,,True,willamette_gfd (no imputation flags published),207022113,107657077,577.39,300.26,877.65,,2025
1245000,Miami,FL,1993,358548,91986000,46003000,344268000,397760000,26.72,13.36,40.08,,,True,willamette_gfd (no imputation flags published),211078038,105561966,588.7,294.42,883.12,,2025
1245000,Miami,FL,1994,367016,93633000,48648000,347254000,392539000,26.96,14.01,40.97,,,True,willamette_gfd (no imputation flags published),208612380,108386734,568.4,295.32,863.72,,2025
1245000,Miami,FL,1995,373024,93551000,50217000,366995000,412983000,25.49,13.68,39.17,,,True,willamette_gfd (no imputation flags published),203225976,109089147,544.81,292.45,837.25,,2025
1245000,Miami,FL,1996,365127,79144000,51631000,362935000,411205000,21.81,14.23,36.03,,,True,willamette_gfd (no imputation flags published),167190661,109069810,457.9,298.72,756.61,,2025
1245000,Miami,FL,1997,365127,99427000,47825000,416376000,476682000,23.88,11.49,35.37,,,True,willamette_gfd (no imputation flags published),204014192,98132084,558.75,268.76,827.51,,2025
1245000,Miami,FL,1998,365127,68220000,42224000,324837000,390506000,21.0,13.0,34.0,,,True,willamette_gfd (no imputation flags published),136840819,84696082,374.78,231.96,606.74,,2025
1245000,Miami,FL,1999,368624,79884000,42837000,339992000,406872000,23.5,12.6,36.1,,,True,willamette_gfd (no imputation flags published),157779722,84607805,428.02,229.52,657.55,,2025
1245000,Miami,FL,2000,362470,85444000,45977000,372028000,440974000,22.97,12.36,35.33,,,True,willamette_gfd (no imputation flags published),165114632,88847379,455.53,245.12,700.64,,2025
1245000,Miami,FL,2001,362470,107988000,50373000,406778000,481417000,26.55,12.38,38.93,,,True,willamette_gfd (no imputation flags published),201893035,94176741,556.99,259.82,816.81,,2025
1245000,Miami,FL,2002,362470,99701000,50373000,442108000,520951000,22.55,11.39,33.95,,,True,willamette_gfd (no imputation flags published),181242456,91571060,500.02,252.63,752.65,,2025
1245000,Miami,FL,2003,374791,117313000,59970000,484126000,567381000,24.23,12.39,36.62,,,True,willamette_gfd (no imputation flags published),209939406,107320299,560.15,286.35,846.5,,2025
1245000,Miami,FL,2004,374791,108479000,65505000,485209000,571844000,22.36,13.5,35.86,,,True,willamette_gfd (no imputation flags published),189804645,114613458,506.43,305.81,812.23,,2025
1245000,Miami,FL,2005,386417,121908000,66467000,567104000,673117000,21.5,11.72,33.22,,,True,willamette_gfd (no imputation flags published),207768276,113279965,537.68,293.15,830.83,,2025
1245000,Miami,FL,2006,386417,130644000,95425000,700270000,825261000,18.66,13.63,32.28,,,True,willamette_gfd (no imputation flags published),215360580,157303691,557.33,407.08,964.41,,2025
1245000,Miami,FL,2007,404048,126229000,103964000,866919000,,14.56,11.99,26.55,,,True,willamette_gfd (no imputation flags published),201580074,166024217,498.9,410.9,909.8,,2025
1245000,Miami,FL,2008,409719,150731000,107347000,720096000,,20.93,14.91,35.84,,,True,willamette_gfd (no imputation flags published),234042260,166679280,571.23,406.81,978.04,,2025
1245000,Miami,FL,2009,409719,139757000,141598000,724375000,,19.29,19.55,38.84,,,True,willamette_gfd (no imputation flags published),208978917,211731768,510.05,516.77,1026.83,964.29,2025
1245000,Miami,FL,2010,409719,155251000,113396000,752273000,,20.64,15.07,35.71,,,True,willamette_gfd (no imputation flags published),232976003,170166677,568.62,415.33,983.95,928.08,2025
1245000,Miami,FL,2011,409719,147925000,99200000,679305000,,21.78,14.6,36.38,,,True,willamette_gfd (no imputation flags published),218399944,146461210,533.05,357.47,890.52,845.71,2025
1245000,Miami,FL,2012,441003,137044000,85757000,740715000,740877000,18.5,11.58,30.08,R,R,True,census_iuf,196143650,122739346,444.77,278.32,723.09,677.86,2025
1245000,Miami,FL,2013,441003,133820000,92607000,696251000,696653000,19.22,13.3,32.52,R,R,True,census_iuf,187646072,129856074,425.5,294.46,719.95,670.02,2025
1245000,Miami,FL,2014,441003,177353000,135435000,785883000,785951000,22.57,17.23,39.8,R,R,True,census_iuf,245099125,187169092,555.78,424.42,980.19,918.72,2025
1245000,Miami,FL,2015,441003,180006000,117101000,760149000,760169000,23.68,15.41,39.09,R,R,True,census_iuf,244794504,159248476,555.09,361.11,916.19,865.12,2025
1245000,Miami,FL,2016,441003,199687000,118071000,854931000,,23.36,13.81,37.17,,,True,willamette_gfd (no imputation flags published),271237219,160377239,615.05,363.66,978.71,911.79,2025
1245000,Miami,FL,2017,441003,236255000,126321000,894390000,894390000,26.42,14.12,40.54,R,R,True,census_iuf,316910105,169445732,718.61,384.23,1102.84,1021.83,2025
1245000,Miami,FL,2018,441003,256020000,131871000,932657000,932657000,27.45,14.14,41.59,R,R,True,census_iuf,336259166,173200658,762.49,392.74,1155.23,1066.52,2025
1245000,Miami,FL,2019,463347,251010000,141552000,915268000,915268000,27.42,15.47,42.89,R,R,True,census_iuf,321818637,181483095,694.55,391.68,1086.23,991.69,2025
1245000,Miami,FL,2020,467963,261725000,169397000,973570000,973570000,26.88,17.4,44.28,R,R,True,census_iuf,329584293,213317759,704.3,455.84,1160.14,1068.73,2025
1245000,Miami,FL,2021,467963,285774000,187559000,1003811000,1003811000,28.47,18.68,47.15,R,R,True,census_iuf,355483109,233310436,759.64,498.57,1258.21,1148.97,2025
1245000,Miami,FL,2022,471525,281039000,189567000,1310736000,1310736000,21.44,14.46,35.9,R,R,True,census_iuf,333906111,225227031,708.14,477.66,1185.8,1077.86,2025
1245000,Miami,FL,2023,439890,306815000,195641000,1364190000,1364190000,22.49,14.34,36.83,R,R,True,census_iuf,337520089,215220141,767.28,489.26,1256.54,1122.68,2025
1245000,Miami,FL,2024,449514,336097000,221161000,1584552000,1584552000,21.21,13.96,35.17,R,R,True,census_iuf,355114428,233674987,790.0,519.84,1309.84,1168.58,2025
1245060,Miami Gardens,FL,2012,113187,31268000,0,85344000,85344000,36.64,0.0,36.64,R,-,True,census_iuf,44752194,0,395.38,0.0,395.38,370.65,2025
1245060,Miami Gardens,FL,2013,113187,29584000,0,86856000,86856000,34.06,0.0,34.06,R,-,True,census_iuf,41483496,0,366.5,0.0,366.5,341.08,2025
1245060,Miami Gardens,FL,2017,113187,34365000,0,83716000,83716000,41.05,0.0,41.05,R,-,True,census_iuf,46096869,0,407.26,0.0,407.26,377.35,2025
1245060,Miami Gardens,FL,2022,109131,41139000,0,94213000,94213000,43.67,0.0,43.67,R,-,True,census_iuf,48877784,0,447.88,0.0,447.88,407.11,2025
1245060,Miami Gardens,FL,2024,110497,52321000,0,125824000,125824000,41.58,0.0,41.58,R,-,True,census_iuf,55281487,0,500.3,0.0,500.3,446.34,2025
4848072,Midland,TX,2007,102073,16414000,13668000,108994000,,15.06,12.54,27.6,,,True,willamette_gfd (no imputation flags published),26212165,21826969,256.8,213.84,470.64,,2025
4848072,Midland,TX,2008,103880,17593000,15348000,103462000,,17.0,14.83,31.84,,,True,willamette_gfd (no imputation flags published),27316912,23831067,262.97,229.41,492.38,,2025
4848072,Midland,TX,2009,103880,19256000,16467000,114940000,,16.75,14.33,31.08,,,True,willamette_gfd (no imputation flags published),28793535,24623138,277.18,237.03,514.22,532.8,2025
4848072,Midland,TX,2010,103880,20693000,18337000,142437000,,14.53,12.87,27.4,,,True,willamette_gfd (no imputation flags published),31052762,27517252,298.93,264.89,563.82,585.86,2025
4848072,Midland,TX,2011,103880,21151000,18204000,121229000,,17.45,15.02,32.46,,,True,willamette_gfd (no imputation flags published),31227833,26876813,300.61,258.73,559.34,567.04,2025
4848072,Midland,TX,2012,132950,21416000,18783000,126008000,158274000,17.0,14.91,31.9,R,R,True,census_iuf,30651560,26883090,230.55,202.2,432.75,427.88,2025
4848072,Midland,TX,2013,132950,22832000,20919000,134828000,169318000,16.93,15.52,32.45,R,R,True,census_iuf,32015656,29333195,240.81,220.63,461.44,459.95,2025
4848072,Midland,TX,2014,132950,23778000,21786000,137134000,172196000,17.34,15.89,33.23,I,I,True,census_iuf,32860831,30107918,247.17,226.46,473.63,466.49,2025
4848072,Midland,TX,2015,132950,24439000,22391000,140248000,175208000,17.43,15.97,33.39,I,I,True,census_iuf,33235186,30450061,249.98,229.03,479.02,463.96,2025
4848072,Midland,TX,2016,132950,25510000,23372000,145445000,,17.54,16.07,33.61,,,True,willamette_gfd (no imputation flags published),34650535,31746465,260.63,238.78,499.41,478.96,2025
4848072,Midland,TX,2017,132950,27398000,25102000,154607000,191935000,17.72,16.24,33.96,I,I,True,census_iuf,36751404,33671573,276.43,253.26,529.7,516.1,2025
4848072,Midland,TX,2018,132950,28900000,26479000,161058000,199832000,17.94,16.44,34.38,I,I,True,census_iuf,37957542,34777777,285.5,261.59,547.09,543.98,2025
4848072,Midland,TX,2019,136089,27960000,28287000,191056000,238125000,14.63,14.81,29.44,R,R,True,census_iuf,35847373,36266618,263.41,266.49,529.9,530.94,2025
