ori,agency_name,city,state,year,population_covered,months_reported,violent_crime,murder,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,reporting_system,source_file,retrieved
UT0270100,St. George,St. George,UT,2021,94601,12,223,3,69,16,135,1245,147,948,150,converted,reta-2021.txt,2026-09-15
UT0270100,St. George,St. George,UT,2022,104158,12,202,5,47,8,142,1234,122,978,134,converted,reta-2022.txt,2026-09-15
UT0270100,St. George,St. George,UT,2023,105930,12,185,1,61,22,101,1165,112,955,98,converted,reta-2023.txt,2026-09-15
UT0270100,St. George,St. George,UT,2024,107595,12,228,2,63,24,139,1084,196,825,63,converted,reta-2024.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2012,145892,12,244,0,9,139,96,3033,284,2423,326,SRS,RETA12.DAT,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2013,148519,12,258,5,21,118,114,2981,250,2438,293,SRS,RETURNA2013.TXT,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2014,151065,12,280,4,25,142,109,2983,259,2457,267,SRS,RETA14.DAT,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2015,152710,12,313,4,19,142,148,2868,226,2386,256,SRS,RETA-COMB.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2016,155319,12,288,7,21,138,122,2840,184,2372,284,SRS,RETA2016.TXT,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2017,158256,12,270,5,21,104,140,2514,166,2063,285,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2018,162588,12,265,4,30,78,153,2502,127,1982,393,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2019,162258,12,296,2,24,79,191,2487,117,2018,352,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2020,161525,12,300,3,17,83,197,2803,130,2333,340,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2021,160457,12,340,2,16,84,238,2685,173,2256,256,converted,reta-2021.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2022,150957,12,286,7,10,103,166,2962,156,2473,333,converted,reta-2022.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2023,153897,12,397,7,5,143,242,3763,157,3127,479,converted,reta-2023.txt,2026-09-15
VA0990000,Alexandria,Alexandria,VA,2024,155153,12,402,3,19,119,261,4159,153,3620,386,converted,reta-2024.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2012,227531,12,841,12,36,202,591,6364,1043,5036,285,SRS,RETA12.DAT,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2013,230577,12,741,8,50,155,528,6238,1080,4874,284,SRS,RETURNA2013.TXT,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2014,232489,12,999,10,68,180,741,6429,1013,5126,290,SRS,RETA14.DAT,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2015,235273,12,973,11,73,197,692,5918,907,4665,346,SRS,RETA-COMB.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2016,236570,12,975,14,82,215,664,6033,747,4964,322,SRS,RETA2016.TXT,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2017,240119,12,1015,11,96,198,710,5492,663,4573,256,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2018,242310,12,988,7,108,141,732,5252,597,4341,314,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2019,243726,12,1131,7,120,139,865,5574,512,4673,389,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2020,247118,12,1042,16,91,112,823,4471,395,3739,337,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2021,249188,12,1170,25,115,82,948,4324,328,3606,390,converted,reta-2021.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2022,253745,12,1071,25,81,105,860,5132,413,4327,392,converted,reta-2022.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2023,254051,12,1076,9,94,115,858,4696,433,3799,464,converted,reta-2023.txt,2026-09-15
VA1030000,Chesapeake,Chesapeake,VA,2024,257248,12,889,12,69,115,693,4516,482,3741,293,converted,reta-2024.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2012,137905,12,336,12,16,156,152,4681,754,3668,259,SRS,RETA12.DAT,2026-09-15
VA1110000,Hampton,Hampton,VA,2013,136949,12,293,23,22,120,128,4482,722,3534,226,SRS,RETURNA2013.TXT,2026-09-15
VA1110000,Hampton,Hampton,VA,2014,136590,12,349,10,33,111,195,4441,614,3598,229,SRS,RETA14.DAT,2026-09-15
VA1110000,Hampton,Hampton,VA,2015,136381,12,380,16,35,183,146,4493,651,3492,350,SRS,RETA-COMB.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2016,135504,12,438,20,38,182,198,4661,589,3751,321,SRS,RETA2016.TXT,2026-09-15
VA1110000,Hampton,Hampton,VA,2017,134929,12,410,17,30,184,179,4380,552,3497,331,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2018,133965,12,324,14,27,120,163,3780,492,3055,233,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2019,133173,12,387,15,38,121,213,3953,332,3391,230,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2020,134082,12,358,24,33,95,206,3347,301,2777,269,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2021,135107,12,394,29,50,98,217,3445,242,2855,348,converted,reta-2021.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2022,138843,12,381,21,47,88,225,4050,274,3402,374,converted,reta-2022.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2023,138533,12,395,27,47,115,206,4162,230,3535,397,converted,reta-2023.txt,2026-09-15
VA1110000,Hampton,Hampton,VA,2024,138100,12,343,15,40,79,209,3993,290,3372,331,converted,reta-2024.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2012,181591,12,757,21,52,271,413,5753,1032,4458,263,SRS,RETA12.DAT,2026-09-15
VA1160000,Newport News,Newport News,VA,2013,181074,12,796,15,57,246,478,5601,991,4266,344,SRS,RETURNA2013.TXT,2026-09-15
VA1160000,Newport News,Newport News,VA,2014,182374,12,782,25,72,231,454,5552,916,4310,326,SRS,RETA14.DAT,2026-09-15
VA1160000,Newport News,Newport News,VA,2015,182975,12,799,25,91,245,438,5631,927,4295,409,SRS,RETA-COMB.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2016,181676,12,858,31,80,269,478,5596,903,4112,581,SRS,RETA2016.TXT,2026-09-15
VA1160000,Newport News,Newport News,VA,2017,181738,12,918,26,101,239,552,5550,827,4235,488,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2018,178734,12,974,24,102,187,661,5176,696,3984,496,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2019,177319,12,1073,25,79,164,805,4512,507,3656,349,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2020,178896,12,1132,25,77,104,926,3685,420,2926,339,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2021,178662,12,1191,30,71,130,960,3576,351,2832,393,converted,reta-2021.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2022,183903,12,1149,31,62,185,871,4222,339,3420,463,converted,reta-2022.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2023,183600,12,1620,47,74,213,1286,4644,436,3639,569,converted,reta-2023.txt,2026-09-15
VA1160000,Newport News,Newport News,VA,2024,183563,12,1371,23,59,156,1133,4460,414,3519,527,converted,reta-2024.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2012,245303,12,1343,34,82,491,736,11475,2265,8475,735,SRS,RETA12.DAT,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2013,247303,12,1432,29,140,416,847,10861,2039,8052,770,SRS,RETURNA2013.TXT,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2014,247078,12,1285,31,126,392,736,9696,1313,7878,505,SRS,RETA14.DAT,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2015,245400,12,1345,28,118,455,744,9059,1101,7572,386,SRS,RETA-COMB.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2016,245734,12,1620,45,135,489,951,9641,1165,7937,539,SRS,RETA2016.TXT,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2017,245190,12,1383,34,150,372,827,9232,1158,7351,723,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2018,244347,12,1152,37,129,322,664,8513,704,7020,789,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2019,242813,12,1343,38,145,315,845,8456,841,6811,804,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2020,242516,12,1570,51,120,259,1140,6669,525,5343,801,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2021,242488,12,1814,64,129,281,1340,7853,486,6258,1109,converted,reta-2021.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2022,233419,12,1665,62,116,302,1185,11449,558,9016,1875,converted,reta-2022.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2023,230849,12,1252,43,115,209,885,8870,590,6764,1516,converted,reta-2023.txt,2026-09-15
VA1170000,Norfolk,Norfolk,VA,2024,230460,12,1104,37,104,179,784,8747,594,7232,921,converted,reta-2024.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2012,96739,12,463,11,43,181,228,4849,1220,3418,211,SRS,RETA12.DAT,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2013,97018,12,594,12,49,176,357,5385,1536,3640,209,SRS,RETURNA2013.TXT,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2014,96435,12,588,9,51,175,353,4863,1226,3318,319,SRS,RETA14.DAT,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2015,95877,12,674,27,46,232,369,4878,1198,3361,319,SRS,RETA-COMB.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2016,95813,12,763,14,63,235,451,5463,1278,3725,460,SRS,RETA2016.TXT,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2017,95100,12,677,16,37,224,400,5465,1162,3919,384,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2018,94218,12,753,19,46,203,485,5008,961,3678,369,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2019,93991,12,891,16,37,230,608,5531,846,4207,478,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2020,94205,12,869,34,27,222,586,4294,466,3327,501,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2021,94943,12,729,36,30,138,525,3645,319,2969,357,converted,reta-2021.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2022,98003,12,858,47,48,209,554,4794,421,3948,425,converted,reta-2022.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2023,96649,12,805,38,37,188,542,4537,526,3311,700,converted,reta-2023.txt,2026-09-15
VA1200000,Portsmouth,Portsmouth,VA,2024,97156,12,731,36,35,165,495,3778,414,2862,502,converted,reta-2024.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2012,207799,12,1352,44,42,632,634,9127,2034,6158,935,SRS,RETA12.DAT,2026-09-15
VA1220000,Richmond,Richmond,VA,2013,212830,12,1325,37,44,626,618,8734,1821,5967,946,SRS,RETURNA2013.TXT,2026-09-15
VA1220000,Richmond,Richmond,VA,2014,216747,12,1264,43,43,568,610,8426,1690,5998,738,SRS,RETA14.DAT,2026-09-15
VA1220000,Richmond,Richmond,VA,2015,220802,12,1161,43,77,489,552,8691,1609,6206,876,SRS,RETA-COMB.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2016,222430,12,1265,57,80,531,597,8078,1410,5588,1080,SRS,RETA2016.TXT,2026-09-15
VA1220000,Richmond,Richmond,VA,2017,226236,12,1227,66,74,485,602,8243,1288,5990,965,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2018,229927,12,1196,53,80,428,635,8834,1124,6540,1170,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2019,230721,12,1071,56,48,385,582,8081,987,6241,853,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2020,233350,12,824,66,26,275,457,6848,775,5459,614,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2021,234928,12,879,89,19,263,508,6461,701,5198,562,converted,reta-2021.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2022,227323,12,823,59,12,221,531,7818,785,6268,765,converted,reta-2022.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2023,230789,12,927,64,89,251,523,8676,665,6763,1248,converted,reta-2023.txt,2026-09-15
VA1220000,Richmond,Richmond,VA,2024,231805,12,809,56,47,227,479,7477,627,5620,1230,converted,reta-2024.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2012,97780,12,542,9,39,141,353,4780,939,3593,248,SRS,RETA12.DAT,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2013,97927,12,459,9,45,143,262,4448,628,3640,180,SRS,RETURNA2013.TXT,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2014,98941,12,340,3,35,89,213,4136,558,3394,184,SRS,RETA14.DAT,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2015,99827,12,337,11,36,67,223,3829,464,3175,190,SRS,RETA-COMB.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2016,99978,12,412,13,35,117,247,4203,423,3556,224,SRS,RETA2016.TXT,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2017,100027,12,406,16,45,79,266,4503,486,3729,288,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2018,100042,12,436,12,54,103,267,4444,489,3590,365,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2019,99752,12,389,13,44,106,226,4417,523,3596,298,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2020,99335,12,451,15,40,92,304,3821,415,3059,347,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2021,99175,12,483,17,93,69,304,3700,475,2868,357,converted,reta-2021.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2022,98204,12,597,19,117,98,363,4227,511,3306,410,converted,reta-2022.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2023,96925,12,569,29,75,78,387,3826,449,3078,299,converted,reta-2023.txt,2026-09-15
VA1230000,Roanoke,Roanoke,VA,2024,97027,12,602,11,85,90,416,3956,376,3193,387,converted,reta-2024.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2012,85866,12,273,2,30,52,189,2272,357,1821,94,SRS,RETA12.DAT,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2013,85475,12,272,7,39,64,162,2588,500,1986,102,SRS,RETURNA2013.TXT,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2014,85987,12,234,3,35,55,141,2251,347,1819,85,SRS,RETA14.DAT,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2015,87062,12,214,3,17,62,132,2334,337,1896,101,SRS,RETA-COMB.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2016,88342,12,248,4,35,59,150,2150,302,1754,94,SRS,RETA2016.TXT,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2017,89922,12,281,3,30,69,179,2242,344,1800,98,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2018,90817,12,252,2,31,69,150,2352,296,1903,153,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2019,91486,12,270,6,30,67,167,2278,196,1933,149,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2020,92881,12,370,3,19,49,299,1719,158,1400,161,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2021,94755,12,475,7,28,59,381,1709,108,1452,149,converted,reta-2021.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2022,98065,12,469,12,35,60,362,1772,102,1501,169,converted,reta-2022.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2023,100598,12,554,11,41,68,434,1666,112,1424,130,converted,reta-2023.txt,2026-09-15
VA1270000,Suffolk,Suffolk,VA,2024,103506,12,386,11,34,42,299,1633,90,1415,128,converted,reta-2024.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2012,447588,12,751,21,57,327,346,11763,1574,9706,483,SRS,RETA12.DAT,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2013,450687,12,738,17,147,305,269,11269,1409,9413,447,SRS,RETURNA2013.TXT,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2014,451102,12,667,17,115,250,285,9865,1051,8448,366,SRS,RETA14.DAT,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2015,452797,12,644,19,120,270,235,10029,957,8634,438,SRS,RETA-COMB.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2016,453017,12,702,21,133,266,282,9888,866,8512,510,SRS,RETA2016.TXT,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2017,454353,12,629,14,103,273,239,8819,756,7601,462,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2018,451001,12,578,16,91,175,296,7868,592,6698,578,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2019,449038,12,582,30,79,193,280,7964,532,6850,582,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2020,450858,12,459,17,67,125,250,6894,504,5759,631,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2021,451938,12,515,14,72,142,287,7120,367,5980,773,converted,reta-2021.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2022,457556,12,441,22,62,146,211,8001,418,6724,859,converted,reta-2022.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2023,453991,12,554,23,110,142,279,7859,406,6739,714,converted,reta-2023.txt,2026-09-15
VA1280000,Virginia Beach,Virginia Beach,VA,2024,455155,12,440,15,91,145,189,7533,406,6626,501,converted,reta-2024.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2012,166375,12,592,5,72,172,343,6478,1044,4343,1091,SRS,RETA12.DAT,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2013,166535,12,593,2,74,146,371,5933,1007,3950,976,SRS,RETURNA2013.TXT,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2014,168688,12,580,7,90,152,331,5260,821,3618,821,SRS,RETA14.DAT,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2015,171076,12,671,2,112,137,420,5555,943,3741,871,SRS,RETA-COMB.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2016,174912,12,674,0,116,148,410,5534,860,3667,1007,SRS,RETA2016.TXT,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2017,176884,12,640,9,146,121,364,5467,748,3656,1063,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2018,177580,12,833,3,154,156,520,5865,796,3992,1077,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2019,185034,12,891,3,207,185,496,6005,889,4308,808,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2020,186440,12,916,5,143,176,592,7122,1105,4746,1271,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2021,188160,12,1123,12,145,226,740,9358,1307,5977,2074,converted,reta-2021.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2022,193273,12,1273,9,150,298,816,11080,1393,6846,2841,converted,reta-2022.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2023,196159,12,1306,7,155,262,882,8882,1402,5111,2369,converted,reta-2023.txt,2026-09-15
WA0060300,Vancouver,Vancouver,WA,2024,198194,12,1163,10,128,242,783,6795,933,4676,1186,converted,reta-2024.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2012,126022,12,161,2,26,67,66,3503,685,2649,169,SRS,RETA12.DAT,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2013,127678,12,125,1,20,48,56,3949,688,3013,248,SRS,RETURNA2013.TXT,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2014,135449,12,146,2,27,65,52,4606,630,3662,314,SRS,RETA14.DAT,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2015,138532,12,155,2,20,60,73,4359,796,3342,221,SRS,RETA-COMB.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2016,142238,12,139,0,14,61,64,4648,877,3471,300,SRS,RETA2016.TXT,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2017,143703,12,152,0,27,57,68,4173,583,3285,305,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2018,146913,12,200,0,30,83,87,4337,535,3430,372,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2019,150200,12,187,1,30,76,80,4281,429,3511,341,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2020,150548,12,180,4,23,68,85,4558,607,3656,295,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2021,150208,12,190,2,12,88,88,5265,663,4166,436,converted,reta-2021.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2022,147079,12,235,2,21,103,109,5582,788,4310,484,converted,reta-2022.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2023,153291,12,233,0,16,102,115,5295,616,3973,706,converted,reta-2023.txt,2026-09-15
WA0170200,Bellevue,Bellevue,WA,2024,151520,12,212,1,17,77,117,5106,556,4033,517,converted,reta-2024.txt,2026-09-15
WA0170700,Kent,Kent,WA,2012,122102,12,543,2,68,194,279,5468,1239,3365,864,SRS,RETA12.DAT,2026-09-15
WA0170700,Kent,Kent,WA,2013,124359,12,320,2,58,160,100,5608,1061,3675,872,SRS,RETURNA2013.TXT,2026-09-15
WA0170700,Kent,Kent,WA,2014,125837,12,362,3,66,161,132,6272,1039,4251,982,SRS,RETA14.DAT,2026-09-15
WA0170700,Kent,Kent,WA,2015,127259,12,339,5,63,144,127,6177,905,4265,1007,SRS,RETA-COMB.txt,2026-09-15
WA0170700,Kent,Kent,WA,2016,128604,12,375,6,67,165,137,7531,1060,5036,1435,SRS,RETA2016.TXT,2026-09-15
WA0170700,Kent,Kent,WA,2017,128990,12,466,7,71,203,185,6919,948,4667,1304,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170700,Kent,Kent,WA,2018,129870,12,459,6,101,194,158,5959,854,3955,1150,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170700,Kent,Kent,WA,2019,131003,12,493,4,100,242,147,5213,753,3601,859,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170700,Kent,Kent,WA,2020,133883,12,471,7,77,184,203,5408,1055,3384,969,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170700,Kent,Kent,WA,2021,131899,12,531,12,98,190,231,6457,1127,3831,1499,converted,reta-2021.txt,2026-09-15
WA0170700,Kent,Kent,WA,2022,133066,12,612,9,73,208,322,7374,1545,3818,2011,converted,reta-2022.txt,2026-09-15
WA0170700,Kent,Kent,WA,2023,133312,12,741,17,96,256,372,6802,1239,3188,2375,converted,reta-2023.txt,2026-09-15
WA0170700,Kent,Kent,WA,2024,132324,12,651,7,86,193,365,4962,831,2892,1239,converted,reta-2024.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2012,50243,12,92,0,14,24,54,1671,333,1251,87,SRS,RETA12.DAT,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2013,51288,12,72,0,19,20,33,1825,339,1305,181,SRS,RETURNA2013.TXT,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2014,85352,12,85,1,30,15,39,2037,272,1581,184,SRS,RETA14.DAT,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2015,87040,12,80,0,24,16,40,1768,279,1369,120,SRS,RETA-COMB.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2016,88627,12,82,1,26,21,34,2016,293,1556,167,SRS,RETA2016.TXT,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2017,88898,12,78,1,27,16,34,2194,232,1735,227,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2018,89805,12,109,0,32,17,60,2020,286,1557,177,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2019,90708,12,101,1,26,22,52,1801,163,1469,169,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2020,94470,12,114,1,29,18,66,2022,216,1639,167,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2021,97027,12,85,0,27,23,35,2127,253,1677,197,converted,reta-2021.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2022,91464,12,106,0,19,28,59,2172,247,1687,238,converted,reta-2022.txt,2026-09-15
WA0170800,Kirkland,Kirkland,WA,2023,91861,12,108,1,36,21,50,1908,218,1437,253,converted,reta-2023.txt,2026-09-15
