city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Oakland,CA,2022,fisc,436836,362277269,221739903,6278406965,5391699092,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Oakland,CA,2023,city_only,436544,346825477,189521212,1821501667,1821501667,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Oakland,CA,2023,fisc,436544,389921101,231075836,6118775322,4977692960,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2012,city_only,308997,87299719,49779117,904121943,520270934,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2012,fisc,308997,136201066,73416048,2180236847,1665504945,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2017,city_only,323016,95506298,47815514,784396860,397967162,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2017,fisc,323016,158333508,76594211,2704937724,2180411854,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2022,city_only,314157,115507572,68533306,842972033,471145734,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2022,fisc,314157,192676563,101983763,3250119539,2702731144,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2023,city_only,320339,134100312,72367783,939403728,506949281,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Riverside,CA,2023,fisc,320339,225412944,111436328,3557140358,2915687137,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2012,city_only,470788,136067762,87180992,835580288,763933377,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2012,fisc,470788,189378144,87322888,3389235567,2607018871,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2017,city_only,492284,159854197,113618653,883619668,781628216,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2017,fisc,492284,248753170,114909684,3724402806,3097864646,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2022,city_only,525496,245616567,171675200,1902443251,1586070095,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2022,fisc,525496,380689529,171675200,5635594009,4525226839,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2023,city_only,526715,252791597,173552593,1763194264,1621544799,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Sacramento,CA,2023,fisc,526715,403858726,173552593,5969050409,4832141349,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2012,city_only,1319189,300172399,171139419,2787384712,2357572985,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2012,fisc,1319189,413539715,171139419,7410703654,6466887200,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2017,city_only,1400130,339142708,176825020,3462634655,2814952054,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2017,fisc,1400130,538562224,195173193,9335288801,8051603804,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2022,city_only,1374972,629137272,323178995,5172158116,4496812798,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2022,fisc,1374972,882627825,347148016,12554233534,11224250019,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2023,city_only,1388730,611555030,353001279,6063695123,5197530335,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Diego,CA,2023,fisc,1388730,885023742,378595573,14054225346,12478850034,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2012,city_only,815694,377910304,241081771,7848617903,5672508273,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2012,fisc,815694,377910304,241081771,9622742242,7033743817,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2017,city_only,871343,524927042,302891322,12763829495,9978709762,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2017,fisc,871343,524927042,302891322,14731070461,11438246245,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2022,city_only,815498,770879862,494187096,17259970348,14496019061,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2022,fisc,815498,770879862,494187096,20154333643,16448517862,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2023,city_only,814176,799219587,471546314,19460190499,16192413706,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Francisco,CA,2023,fisc,814176,799219587,471546314,22519945325,18110449526,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2012,city_only,968925,251179577,122187577,1422985893,1390511566,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2012,fisc,968925,314142392,175819863,6028682198,5422117541,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2017,city_only,1034851,244719744,141998390,1632294677,1582178577,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2017,fisc,1034851,335628017,205143010,7876818933,7021598520,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2022,city_only,981446,510817774,259971275,2813390868,2429810929,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2022,fisc,981446,618024464,343234855,11915844983,10080237950,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2023,city_only,978451,526905648,268770705,2983688479,2539227113,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Jose,CA,2023,fisc,978451,646325593,357780393,12528673675,10917262723,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2012,city_only,327731,118581205,53253997,442530467,391763221,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2012,fisc,327731,142818997,53253997,1746973111,1563202989,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2017,city_only,334385,132013794,38033724,462500196,405927083,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2017,fisc,334385,164559944,38743880,1979639319,1759539216,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2022,city_only,311004,144676086,47142049,898883152,824304801,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2022,fisc,311004,228747368,47858947,2730346671,2521774022,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2023,city_only,311755,154365488,49999267,920188528,815392085,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Santa Ana,CA,2023,fisc,311755,245656705,50800477,2988287024,2729851482,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2012,city_only,295618,94492426,46400880,443582702,375000459,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2012,fisc,295618,120968393,46400880,1599606356,1483246643,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2017,city_only,307650,123394312,44805861,355491839,320254000,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2017,fisc,307650,149984798,44805861,1739189585,1662036586,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2022,city_only,321737,142586321,58951048,539700132,493029394,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2022,fisc,321737,192745853,58951048,2528838327,2400788135,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2023,city_only,321374,152347345,66212685,549543113,507414195,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Stockton,CA,2023,fisc,321374,205026971,66212685,2642848013,2502189040,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2012,city_only,334946,86224113,37559631,517072102,384328763,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2012,fisc,334946,110652259,37584870,1640887970,1369220434,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2017,city_only,369952,105907794,46980847,585927294,466058576,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2017,fisc,369952,133657028,46980847,1875284594,1584105124,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2022,city_only,390589,127298330,67642595,919629423,721582289,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2022,fisc,390589,163695005,67642595,2654492611,2352942664,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2023,city_only,394128,136242167,77950636,1040021025,792528348,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Aurora,CO,2023,fisc,394128,174444994,77950636,3002742994,2633996837,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2012,city_only,427587,88659767,40724597,1661144697,968394822,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2012,fisc,427587,124941387,40972682,2612911383,1916269474,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2017,city_only,459213,92069940,49269221,1196613680,480508814,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2017,fisc,459213,141195087,49590614,2338398406,1612153028,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2022,city_only,484837,128771113,64141081,1624151446,717705818,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2022,fisc,484837,190388274,64141081,3189288813,2269944188,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2023,city_only,488136,130312787,70198838,1750553323,766290537,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Colorado Springs,CO,2023,fisc,488136,195371553,70198838,3518455000,2519323591,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Denver,CO,2012,city_only,620250,225207001,112012289,2842883772,2586784243,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Denver,CO,2012,fisc,620250,225207001,112049678,5240045843,4735343247,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Denver,CO,2017,city_only,696273,236679709,127074963,3340295379,3002715226,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Denver,CO,2017,fisc,696273,236679709,127074963,6504141009,5847397525,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
